Region_ID,Time_Period,Renewable_Capacity_Added_MW,Total_Energy_Demand_MWh,Coal_Power_Generation_MWh,Carbon_Emission_tCO2,Transmission_Capacity_MW,Transmission_Completion_Rate,PSA_Signed,DISCOM_Debt_USD,AT_C_Loss_Percent,Land_Acquisition_Delay_Months,Renewable_Subsidy_USD,Coal_Subsidy_USD,Energy_Storage_Capacity_MW,Economic_Growth_Rate,Project_ID,Project_Completion_Status
IN-GA,2014-04,257.98,5387103,2437778,21735628,26817,72.22105056004501,1,931522959,30.952216048458226,3.0,14273371,2607562,6944.0,0.94,,
IN-PY,2016-08,403.52,2683043,1474159,7454494,11348,5.407456359175022,1,590749992,21.197371275389216,2.0,87948921,394304233,6387.0,12.28,,
IN-CT,2012-08,573.49,5688378,1681500,40139243,20109,,1,685632303,24.774324209259095,34.0,45965282,1429421,8847.0,10.1,,
IN-AR,2016-05,639.25,5762695,935541,9647931,46636,54.76726036802566,1,316854594,18.927752066613095,0.0,15058939,117862914,5984.0,-3.41,,
IN-PY,2021-07,526.97,1346691,838059,42673525,28719,58.0521092347296,0,741996286,12.044220902233981,3.0,25258068,283368714,4908.0,-0.49,,
IN-LD,2014-01,217.35,861626,349441,45615911,47409,,0,548494121,40.451106210556,2.0,76448516,343947618,,14.26,,
IN-DN,2022-08,0.0,6040914,1043185,38889259,28016,70.48343189739671,1,416181912,15.531061280897912,34.0,33109547,456999674,2151.0,5.54,,
IN-TN,2011-02,0.0,1680978,4263000,19057737,32132,53.083657734439186,1,843011692,9.50501023881969,26.0,89114398,276835205,7694.0,1.54,,
IN-LA,2019-11,33.7,7693950,92024,17700050,19550,33.64696754402347,0,114902531,48.839133388057945,26.0,5292801,138397642,7468.0,5.51,,
IN-UP,2020-07,0.0,6895450,2799834,6787892,10200,24.39546044375327,0,36549440,16.527253260893154,3.0,803727,413088781,3382.0,9.25,,
IN-TS,2014-06,0.0,9698218,2390349,44887470,24797,44.062246063650534,1,110586650,6.367149788183002,,26153266,237595054,366.0,-2.7,,
IN-KL,2022-10,184.9,4587452,1344610,29205644,30216,98.03088004217942,1,54340781,28.531708009145607,17.0,15748800,419600000,6927.0,0.19,,
IN-OR,2017-11,505.81,889334,4207486,216915,32884,8.353444032124447,1,553815517,,29.0,88968144,469612251,5309.0,-3.59,,
IN-UP,2015-09,300.92,4066666,2324606,26557822,25898,65.56224310460934,1,368982387,8.954222482439178,22.0,58385160,348888037,8765.0,2.29,,
IN-RJ,2022-02,334.17,7398951,3048922,47987412,445,78.1899187522695,1,125031762,2.170873485721531,10.0,10519009,306515571,2221.0,-4.16,,
IN-CT,2013-09,0.0,7231840,1152976,39642490,27719,9.521287443234094,0,328628095,8.642633790989146,17.0,10603860,31903417,1361.0,-2.65,,
IN-LD,2020-06,242.03,4342509,1477320,2893839,15304,67.93887295600386,0,848125834,,13.0,40955375,366518180,7298.0,-4.8,,
IN-JH,2020-06,333.8,6939149,4919808,36266152,14402,76.40723464661268,1,961176678,44.712484812468574,29.0,32176630,328417802,3118.0,-1.15,,
IN-PB,2017-08,536.94,4481060,4446981,28301430,17977,32.23405168119449,0,271752140,23.040718646913565,6.0,95356334,377987679,9416.0,-3.46,,
IN-KL,2016-11,134.42,5523629,2079446,16727530,6065,5.278603486012123,0,776898823,49.09333799167839,20.0,2942305,253260214,3978.0,7.87,,
IN-UT,2022-09,0.0,3210566,412918,31556805,41371,0.49086022752314884,1,923357775,,,43841261,386182858,115.0,8.72,,
IN-MP,2023-03,73.39,7734990,673303,48779846,10,50.243117563207484,1,660856819,30.60238389757415,36.0,35924283,6867828,8740.0,11.78,,
IN-OR,2020-01,294.12,6501399,1231601,48823515,37460,8.909281027223336,0,826614199,43.49727316538094,18.0,83696571,210871564,1506.0,1.15,,
IN-TR,2023-08,0.0,3228580,1845046,45971097,48108,32.013517985804604,0,631148747,0.27148189348253915,12.0,56889244,211148793,3300.0,12.03,,
IN-AR,2017-07,231.81,7286476,3406376,12421948,11395,73.76638916807676,1,739696440,28.818233497423755,10.0,14932417,32242438,5466.0,4.33,,
IN-DN,2011-12,39.86,953793,1847034,30537622,7225,65.79863226009073,0,697205178,9.122358318900975,,62614856,297218869,,-2.5,,
IN-RJ,2017-12,3.12,3857695,710036,656861,29372,60.028753113278235,0,374491200,15.239771295402143,26.0,3640356,36157203,,-0.3,,
IN-OR,2024-09,0.0,3512782,722181,36472696,9370,24.80508888138393,1,825071282,,30.0,54407914,6968678,5523.0,1.75,,
IN-ML,2017-04,207.56,3134126,1011588,37523979,27108,3.830501897075267,0,66515296,48.81211843633903,2.0,96488482,152530085,4403.0,-1.86,,
IN-WB,2025-04,0.0,6883322,3643077,29351982,46550,43.43448291314157,1,343173703,,,17093134,408900043,9602.0,8.83,,
IN-HP,2016-07,1293.16,1655051,2000589,23175591,4226,67.12578146034372,1,91977835,41.164040639653926,6.0,12987108,317176789,3495.0,0.1,,
IN-WB,2023-12,21.33,4404561,3765047,24717091,48284,8.653991296492903,0,262897713,42.69128092380119,,35260036,346714590,683.0,1.84,,
IN-AN,2013-10,0.0,4888264,2161913,48126112,16564,91.85106438721394,1,717556864,,15.0,34858619,146774488,1533.0,4.73,,
IN-HR,2014-01,16.35,1371729,538776,36359797,16643,25.640162177651394,0,383012645,31.431761369037925,8.0,11538097,89680385,8780.0,6.94,,
IN-OR,2019-06,279.29,3643249,2428653,36670285,11688,44.038473359361554,1,372891304,17.793580249454177,7.0,58059238,226454062,4040.0,-1.67,,
IN-AP,2018-06,263.41,8383142,945467,41624096,30012,18.692405298129888,0,414216116,0.8779081113330978,36.0,37863449,252049371,2208.0,-4.95,,
IN-RJ,2011-01,237.24,8069672,3862039,1640270,43601,21.677638815998378,0,729397435,28.392508185270664,25.0,47081989,377874096,9407.0,10.29,,
IN-NL,2025-08,67.46,3091453,2037655,43809370,14719,,0,726697074,33.198098153480224,6.0,2166602,338269713,8076.0,7.56,,
IN-CH,2023-02,64.94,2521111,4205977,28281213,14935,56.995255472311634,1,934849523,35.757737801977406,25.0,40972439,435705288,4731.0,6.4,,
IN-AR,2015-05,442.63,3165928,3060362,45342187,22591,29.632957372062442,1,208301809,15.728189456514313,18.0,33154726,488120759,,1.42,,
IN-TS,2013-05,417.59,5917229,4963318,23737855,17072,67.47480554590778,0,258558591,13.144079068938359,26.0,49215947,60051086,518.0,4.7,,
IN-SK,2013-06,228.39,83487,4619856,18933346,5396,58.24599324430887,0,605620913,45.86217318462788,0.0,23080859,486638698,4345.0,-4.21,,
IN-AR,2021-11,424.72,483431,1019992,42439530,15221,7.449915767066195,0,175298908,7.214018822662776,1.0,32608184,393960581,519.0,-0.39,,
IN-MP,2023-05,298.15,5461425,2189028,27769281,4286,41.97151665645094,0,126715218,49.90023257711248,25.0,44651341,308273874,6735.0,9.86,,
IN-AN,2017-08,428.9,1838741,801982,19855085,41398,88.60256843323714,0,296519541,11.249213606967029,2.0,34997509,243465699,2239.0,-0.42,,
IN-TS,2020-08,734.67,607456,4046065,19456982,40148,4.333666781887658,1,575438205,14.188949769695663,7.0,70810614,443545969,5592.0,11.06,,
IN-JK,2017-12,0.0,2992247,2768719,26539802,10950,97.03036347692138,1,139169996,34.160807244770794,27.0,98181137,109809703,7889.0,7.25,,
IN-KL,2012-03,60.38,1739804,3090436,37686652,43648,95.19897452151199,1,407078328,4.924264884950685,14.0,19501683,206551378,8238.0,6.03,,
IN-KA,2014-03,437.44,5005018,1920184,45714259,34045,55.2486325337609,0,528570137,19.530514613156804,33.0,96638907,51102528,4874.0,7.47,,
IN-LD,2012-09,978.61,3155076,3252614,44040160,47461,64.77906580325322,0,810300770,,31.0,20403260,44544868,,0.78,,
IN-LA,2025-02,7.17,2233930,967849,10412328,13960,44.5421944157668,0,679440721,16.95533035109844,15.0,4070438,394534855,8804.0,14.74,,
IN-LD,2017-09,2049.43,4237381,3075051,41578180,2376,12.787731120131928,1,98882099,3.2345630538820282,29.0,5981825,114002646,680.0,5.83,,
IN-PY,2015-08,0.0,5653602,3843785,34938375,18093,32.3294412200312,0,871258157,,28.0,32952070,213439119,,1.78,,
IN-MN,2019-10,288.98,474666,4696177,4174764,744,85.0645308025431,1,317864872,3.5660776218934656,21.0,38826436,41365657,3575.0,1.91,,
IN-TR,2022-01,212.85,6933050,370448,34832242,16247,37.32960971550132,0,646128250,,3.0,77313318,242881697,7061.0,4.36,,
IN-JK,2010-01,17.91,7881805,2599813,35412368,11849,52.49555002712534,0,679316020,19.944294976969733,35.0,66053869,453491111,6262.0,0.23,,
IN-HP,2024-08,96.03,4385462,3972187,5611595,14585,21.142537049133203,0,116562108,30.947658892275133,36.0,27758520,391815759,3980.0,12.05,,
IN-AS,2025-03,893.97,6903868,67642,20273507,41113,,0,540769629,,13.0,35033445,196099111,1567.0,0.31,,
IN-KA,2019-05,752.73,3954898,4571107,4770745,5218,47.69600971045723,1,32602593,9.94327765174231,10.0,48482056,155933458,5416.0,9.65,,
IN-AP,2018-03,148.74,1476510,2771877,2047916,48888,17.479737285764486,0,538786552,41.5138711176934,,81746518,206028667,5772.0,14.4,,
IN-HP,2025-11,61.3,7434858,1704297,14484958,17327,38.98584485431916,1,820572589,3.52553977962537,5.0,34757487,299018411,9662.0,8.78,,
IN-AS,2018-06,132.01,8292630,3719776,43992401,24762,72.37338178387019,1,790440421,48.74604979569579,7.0,20468756,298540521,3954.0,11.59,,
IN-PY,2016-12,90.7,7364785,3767316,21694142,47132,62.17576981975231,0,77649116,12.699368328512694,31.0,75375361,395021947,,-1.35,,
IN-KL,2022-04,394.57,4565977,304745,5406877,42512,93.60269050094311,0,974225202,37.48899697603139,33.0,82001735,292790926,2736.0,4.75,,
IN-HP,2022-10,300.03,759653,492487,38406842,46749,38.560250186120534,1,388617367,,35.0,51374800,38011137,6782.0,-4.3,,
IN-TS,2015-05,0.0,5312218,4386488,13294151,40096,11.307649628476646,1,238948019,16.51295784269584,18.0,83849065,415046126,,7.89,,
IN-DN,2014-09,342.1,8416107,186800,47296903,44023,27.932071018489136,0,123124836,37.97034827491048,1.0,1485087,375326278,391.0,-1.86,,
IN-PY,2022-06,93.14,5561236,1888342,40026141,34832,59.0696371533691,1,709619453,4.350757924640991,35.0,57901475,38829121,7876.0,2.94,,
IN-MZ,2021-01,36.29,5982028,2180720,40887159,33692,48.62182359453969,0,684869038,37.6905900700556,30.0,10909027,488435642,1936.0,-3.31,,
IN-MH,2024-12,0.0,8751988,1843087,37472215,34619,11.015692092684759,1,332802671,41.40919938270476,19.0,28377987,197658199,7908.0,10.64,,
IN-PY,2013-11,54.55,257480,1216362,39513412,14678,98.66247370800487,0,784848915,14.38284668276506,,59930189,408809819,2265.0,-2.52,,
IN-AP,2016-04,523.77,8488802,1508593,35682791,48869,2.5099130723138963,0,951633940,47.46271865956329,28.0,6005797,14726111,8135.0,4.53,,
IN-JH,2014-10,287.6,6178368,369748,10622544,41582,23.448011413668656,1,760740618,24.259326840467345,1.0,97970267,112245338,2454.0,0.76,,
IN-LA,2014-12,240.98,7618691,4172088,41299542,35444,60.38595785160269,1,529203626,13.535860802792172,18.0,4876295,134359952,,-4.6,,
IN-AR,2025-05,423.87,1134953,2484825,24781295,21561,10.858276604990824,0,96327464,6.539544696505429,23.0,72954484,205939114,5804.0,-2.69,,
IN-AS,2014-12,61.59,8114541,853734,16803167,18023,80.5767619264775,0,353620699,40.488466609302556,24.0,43453869,292713581,8313.0,-4.3,,
IN-DL,2011-12,823.93,5703969,3198343,28592712,17418,18.303650622815905,0,469821807,1.2969287891471282,7.0,92759594,81753420,,7.87,,
IN-PY,2020-07,0.0,257614,1748513,19837168,32394,87.66829087986014,0,120172922,45.755778829326125,35.0,20503681,444024263,4334.0,7.75,,
IN-CH,2010-02,256.72,2695078,3643112,10344308,27115,44.061222077789154,0,250845309,25.769139568536108,,44167738,288829941,9004.0,1.65,,
IN-CH,2025-12,223.33,1006577,2816798,38201191,47774,13.487019606793371,1,289941362,25.500249358417232,34.0,47385085,437619339,5547.0,9.98,,
IN-TN,2015-07,38.95,268215,2257717,16472481,37745,,0,633301869,32.37379896894092,,22636144,332203092,,0.11,,
IN-GJ,2016-05,0.0,9416242,1166173,14651134,34525,68.29523936103669,0,153663166,32.070591144262735,6.0,84418461,451387439,3440.0,3.51,,
IN-ML,2010-06,121.4,4010348,1864023,49036645,42957,89.69556564545336,1,702546246,25.347708583429213,6.0,46591089,101152762,8288.0,6.57,,
IN-NL,2017-04,30.16,5394587,1204389,5574940,26130,,1,781812959,30.02156735096793,16.0,51559906,433671266,3262.0,-0.06,,
IN-MN,2014-10,226.21,1379846,3645675,19720672,13227,57.430119594221466,1,642083433,5.357884576179034,,18526599,348716003,9036.0,-0.61,,
IN-BR,2025-04,0.0,3707055,2340916,49317037,24882,52.81671845083924,0,60883840,25.85634446181999,30.0,25381673,188615466,4685.0,14.46,,
IN-MH,2017-07,138.52,5561624,4096392,35974453,14670,,1,613206578,,24.0,85759851,327665018,4356.0,1.76,,
IN-MN,2025-06,20.42,7493142,1577278,35696531,36170,61.95521913079444,1,370616395,14.726115477062951,28.0,90977192,123479694,4131.0,-3.47,,
IN-MP,2015-10,270.51,7200052,313584,49634954,21969,58.62976933167151,0,246592636,49.326179720654366,35.0,75469345,126220553,,-1.42,,
IN-TS,2022-06,0.0,474973,2418632,43836808,28808,18.580990137264507,1,262140911,25.428671732698287,28.0,47516812,382556406,5043.0,7.45,,
IN-UT,2023-08,851.7,3329160,4603711,23463499,38140,87.84795146546985,0,378722769,5.494985998358964,2.0,92512219,357376867,836.0,5.13,,
IN-GJ,2011-08,126.41,5988745,4235690,1802023,39764,10.571108180963707,0,599400603,3.8385820890054765,5.0,62539833,315391838,1173.0,10.09,,
IN-MZ,2014-06,0.0,9342062,3317574,21895983,41873,85.70322370131265,0,729481184,30.64475602767435,20.0,15490188,494004726,7523.0,-4.49,,
IN-MH,2020-10,50.69,1529166,2947246,27672811,7154,49.65043976563839,1,990583919,32.2325934856809,22.0,42890326,477735914,5483.0,2.74,,
IN-LA,2015-11,0.0,6264572,4839415,15571543,41503,28.018016032426562,0,102655705,31.77888894243764,23.0,47621386,432744004,6859.0,4.22,,
IN-DN,2018-11,111.41,7213265,1584387,3329453,12357,79.97033200628178,1,344380502,18.279337379877735,9.0,74258790,491644102,1150.0,6.63,,
IN-PY,2011-05,314.7,1234734,4391751,39620796,38683,,0,410282768,16.569776344551496,,18925871,301678281,8180.0,0.03,,
IN-MP,2010-03,296.74,483975,1995850,15949082,26085,15.57363059650182,1,568937148,15.979619004627127,,66170663,343069229,8831.0,-1.79,,
IN-DN,2012-04,0.0,6289705,3942292,26526252,39321,97.15262144526281,1,1213910,45.085503400817636,13.0,42880645,400340815,1475.0,-4.15,,
IN-MP,2021-07,0.0,3306111,2114719,15407503,1182,74.05500320660441,0,192703817,6.298171551554227,,96842523,281851629,9285.0,-3.15,,
IN-TR,2013-10,57.63,2833600,1461891,10845097,16091,38.243777775823354,1,717425119,9.125076884925864,33.0,26316769,232341352,8892.0,-1.86,,
IN-BR,2017-12,156.09,7650442,1274595,9435307,4062,4.61304483432362,1,286122899,45.90102739670017,31.0,55639336,16754387,7275.0,-3.53,,
IN-BR,2015-03,0.0,7134589,3601755,27654179,36685,13.555981944440543,1,367010566,34.3347595450307,29.0,90357625,491412502,5277.0,2.01,,
IN-CT,2025-10,20.11,8286068,3533728,48931438,30212,88.21614696906155,0,215569988,6.302037217588241,19.0,11030301,272333459,7287.0,4.3,,
IN-KA,2019-12,0.0,5228041,3096267,45111618,19863,34.49321148718051,1,28789100,28.4783051648765,,90619120,132178395,9866.0,1.44,,
IN-NL,2015-11,0.0,3938800,4973369,15510559,46995,89.46134326894631,0,405783113,23.983910728715625,23.0,86285902,173470120,4690.0,1.61,,
IN-SK,2021-07,473.14,9666395,2591288,16065422,13089,56.92057044399515,1,15813196,10.553693309619172,24.0,39618248,32616053,3544.0,4.96,,
IN-LA,2020-06,137.69,7336561,4085226,9522110,47078,26.59720719947919,1,424678675,24.694708238415558,6.0,46880353,829684,4995.0,10.71,,
IN-NL,2011-06,960.06,6705071,1089738,30409202,29303,90.2890738534204,1,645198319,,8.0,2130764,107951310,,0.55,,
IN-CH,2018-03,0.0,6321795,1136675,10404017,16928,68.27021627884034,1,934615733,7.504450637520504,10.0,12498973,230677206,8216.0,12.7,,
IN-UP,2020-10,223.47,8425537,2073507,9197738,21682,72.74556757729614,1,798657379,15.205500036826914,10.0,21520008,444326331,2323.0,-0.95,,
IN-MP,2019-01,619.57,4739658,2034073,1352185,44424,,1,529577740,23.302540698736813,10.0,6553598,394537307,2951.0,2.38,,
IN-GJ,2022-07,0.0,7780247,2255572,39843973,41134,12.412741214537848,1,907578571,49.546055124794655,24.0,21609590,247240049,9755.0,12.98,,
IN-AP,2019-04,196.31,1337933,240424,32010561,24798,,0,368504272,25.04235765332854,21.0,77812482,244389851,3322.0,5.24,,
IN-GA,2025-05,0.0,9308021,3573816,40165072,36181,42.040315324558385,1,891896618,21.690605795154777,8.0,4356986,338257409,2489.0,-2.7,,
IN-TR,2021-07,204.94,1112406,3080769,43010476,2875,83.52212787926561,1,213566827,30.838411807077787,15.0,99753491,319908927,4677.0,8.88,,
IN-KL,2019-01,1114.73,8144325,854534,33534687,25951,53.323596001996485,0,940790979,,27.0,95807479,73865469,4985.0,4.69,,
IN-TS,2013-09,0.0,7606368,2457718,33283006,6102,47.86140723474692,0,885090637,12.65139545004707,17.0,59187602,413845638,6280.0,-0.22,,
IN-UP,2018-08,24.2,1678980,811465,7140103,28204,93.31410921744252,1,801748999,26.560635257370578,20.0,87747676,470574424,1508.0,-3.98,,
IN-AN,2025-05,0.0,2389170,2171891,14251728,31651,89.54552197865438,1,914554305,2.4200075246676276,36.0,23128329,309375502,1778.0,-0.86,,
IN-AR,2018-12,0.0,4668293,2000181,41892751,18394,60.667452539623255,0,913537338,48.14774422667957,,97565828,149196776,4056.0,-4.67,,
IN-NL,2025-05,7.45,6994100,2528344,26288856,6580,47.29854526086989,1,908013614,28.568517019551678,,49262855,324376662,2971.0,10.44,,
IN-JK,2023-04,0.0,4179750,150654,24149287,37332,98.06768836700101,0,699877638,19.939153153644774,29.0,53641722,119991464,4017.0,9.05,,
IN-UT,2015-08,502.55,9004776,4570316,22059118,26989,67.80912049580611,0,77825661,28.323930759184858,22.0,89953784,113654294,8405.0,4.61,,
IN-PB,2019-04,132.45,6657799,4737732,3275694,394,19.924486954104292,1,8535961,0.9051973550381343,4.0,58021137,274070362,7377.0,12.47,,
IN-HR,2017-04,0.0,5116625,3485539,19006558,28818,43.84777293687077,1,96188366,17.268257574910812,22.0,52165516,250157861,2953.0,12.02,,
IN-JH,2016-07,116.51,7854893,2540245,3334938,32380,83.35953650163579,1,583265889,30.922762166489466,35.0,11201600,169723583,6299.0,1.71,,
IN-UP,2010-11,0.0,4288630,2398617,43062159,30772,83.2674816484405,0,913796422,5.836583373525661,23.0,41950801,451270226,134.0,14.98,,
IN-LA,2018-01,486.58,1535979,2847812,17981227,28332,42.316694755026184,1,544422011,26.149649580578377,27.0,32615347,138771664,9703.0,11.06,,
IN-AN,2021-12,0.0,4534371,3244776,29007655,15589,93.32037093629569,0,742782123,30.275547387070624,18.0,10218899,104312447,2755.0,14.34,,
IN-AN,2018-06,168.47,9015398,2876469,18313977,34704,38.98318759033067,1,80211443,25.76311023756589,29.0,47070202,197415283,2041.0,1.6,,
IN-AN,2022-07,42.04,89069,3035575,34589392,10683,58.52992885342948,1,822178054,26.863453715510055,,73140278,491356653,984.0,8.86,,
IN-GA,2018-11,129.67,4137763,4858909,17109374,44702,,1,701650054,13.927775948404342,22.0,83559437,294607810,3955.0,4.31,,
IN-MH,2022-05,35.17,6752154,2116884,17267014,41721,62.49217806960557,1,243200907,1.2086047115628051,13.0,97776281,62304621,2136.0,9.58,,
IN-MZ,2017-02,557.49,3868386,885560,39414471,7500,55.28434180850198,0,418027526,21.758850410711126,5.0,93549076,255120236,9293.0,14.92,,
IN-DL,2022-09,59.04,6578173,4680253,36160878,30133,30.036054745999717,0,909434120,30.604057525034946,,61745905,45208866,6686.0,8.21,,
IN-AS,2021-12,0.0,1782312,2294513,43599364,15235,35.19893446030612,1,520409938,28.765813505087912,0.0,11246557,102001167,4457.0,3.32,,
IN-CH,2025-06,27.13,6315668,960230,2171990,49402,74.02562955115503,1,525917841,18.679945136434263,12.0,668452,125984338,6073.0,11.16,,
IN-DN,2015-09,155.92,7389698,441219,5375633,47838,91.84657205886447,0,54370626,16.464218711619456,28.0,58713702,78007845,5837.0,0.8,,
IN-MN,2020-08,430.11,8347408,4824305,21526597,12149,17.519575285512666,1,868734017,38.07885317634546,18.0,56907032,187771632,1263.0,4.24,,
IN-TN,2015-05,24.73,3053851,1755738,38719597,49001,24.966767685510018,1,983991236,6.70174427666907,2.0,61449370,284334086,9444.0,5.75,,
IN-MH,2012-09,835.32,2480175,3570549,4016660,2659,30.577853070418893,0,893172978,42.021824935038076,30.0,18604657,330921931,825.0,14.22,,
IN-ML,2017-09,810.57,111917,2353954,39787030,515,27.899526784437214,0,576503340,37.01750083897517,35.0,29002204,76599768,732.0,5.34,,
IN-KL,2022-07,107.68,6290125,4687550,39298458,32893,79.91415268274721,1,377508206,3.371758965470384,3.0,94070549,214176947,2257.0,5.98,,
IN-MN,2014-04,798.39,8810102,562513,23314752,42707,92.99549399376922,1,329868230,42.70140219678479,32.0,78361570,485446203,,13.71,,
IN-HP,2019-01,0.0,997668,3346467,7288475,1846,39.94731926921601,1,761639515,44.72072863060086,,88999731,362965658,8911.0,10.46,,
IN-RJ,2023-08,0.0,4470901,984399,8045560,1965,94.9912232896461,1,683088820,11.72856216011065,32.0,44977423,19307162,2988.0,8.21,,
IN-AR,2016-09,159.24,8189271,4696707,32787492,17383,43.878397578035134,0,594803628,20.20168716503447,34.0,27642778,30205859,9149.0,-1.91,,
IN-DL,2025-05,32.53,281318,4306215,48152355,38633,6.817021761499486,1,240548101,15.913784539581266,,53011920,183766901,2481.0,-4.67,,
IN-DN,2010-01,132.24,9703098,4460104,30615835,34422,26.61024928858078,0,699136491,26.25064087954188,,49118622,255935826,2612.0,12.81,,
IN-MZ,2021-04,128.58,8159114,1707146,21506765,24541,,0,733097177,43.76032719887496,2.0,97144151,235603464,688.0,-3.49,,
IN-AP,2013-08,0.0,6367123,408876,12059169,38302,29.77292796280929,1,116765757,12.01433780974,8.0,34975385,20167445,3279.0,10.37,,
IN-DL,2015-10,306.74,8204633,4727038,29395950,47378,98.39734758097822,1,904233416,5.514246386525862,28.0,14687746,417952759,,6.95,,
